Image,Attractiveness label
AF739.jpg,2.45
AF932.jpg,3.133333
AF1497.jpg,2.85
AF1067.jpg,2.583333
AF1174.jpg,4.5
AF392.jpg,2.983333
AF1271.jpg,3.333333
AF997.jpg,3.733333
AF433.jpg,3.916667
AF1241.jpg,3.933333
AF1281.jpg,3.016667
AF1084.jpg,1.833333
AF577.jpg,2.916667
AF1466.jpg,3.7
AF1871.jpg,3.65
AF100.jpg,2.9
AF914.jpg,3.783333
AF1988.jpg,1.966667
AF238.jpg,2.683333
AF1760.jpg,2.283333
AF1786.jpg,4.066667
AF325.jpg,2.533333
AF1819.jpg,2.883333
AF1840.jpg,2.466667
AF845.jpg,3.233333
AF904.jpg,2.566667
AF1239.jpg,3.566667
AF1629.jpg,4.033333
AF1355.jpg,4.133333
AF1636.jpg,2.466667
AF1647.jpg,3.633333
AF1024.jpg,3.366667
AF121.jpg,2.383333
AF1618.jpg,2.533333
AF1697.jpg,4.016667
AF1459.jpg,4
AF1529.jpg,3.733333
AF1164.jpg,2.916667
AF1580.jpg,3.466667
AF1042.jpg,3.116667
AF1335.jpg,4.066667
AF395.jpg,4.033333
AF293.jpg,2.566667
AF737.jpg,2.666667
AF1971.jpg,1.933333
AF377.jpg,2.116667
AF428.jpg,2.766667
AF1153.jpg,3.266667
AF1997.jpg,1.433333
AF387.jpg,2.283333
AF961.jpg,3.833333
AF187.jpg,3.116667
AF1028.jpg,2.133333
AF1782.jpg,3.25
AF646.jpg,3.633333
AF1159.jpg,3.983333
AF362.jpg,2.016667
AF1180.jpg,3.65
AF704.jpg,2.616667
AF1350.jpg,1.533333
AF772.jpg,4.133333
AF574.jpg,2.916667
AF1111.jpg,2.383333
AF930.jpg,4.016667
AF648.jpg,2.666667
AF531.jpg,3
AF1064.jpg,3.883333
AF1294.jpg,2.266667
AF1706.jpg,3.5
AF1203.jpg,3.366667
AF992.jpg,2.666667
AF843.jpg,2.416667
AF1922.jpg,3.383333
AF1015.jpg,3.683333
AF556.jpg,2.583333
AF1311.jpg,4.033333
AF513.jpg,2.933333
AF104.jpg,2.833333
AF391.jpg,1.35
AF1030.jpg,2.316667
AF455.jpg,2.266667
AF1736.jpg,3.533333
AF833.jpg,3.2
AF1954.jpg,2.783333
AF1424.jpg,2.983333
AF1100.jpg,2.666667
AF1168.jpg,3.883333
AF1812.jpg,3.816667
AF140.jpg,2.016667
AF1624.jpg,3.15
AF1734.jpg,3.833333
AF1263.jpg,3.116667
AF1119.jpg,2.7
AF757.jpg,1.433333
AF281.jpg,2.183333
AF314.jpg,1.733333
AF911.jpg,2.066667
AF733.jpg,2.6
AF963.jpg,4.216667
AF1531.jpg,3.233333
AF1173.jpg,2.216667
AF115.jpg,2.95
AF498.jpg,2.65
AF308.jpg,2.483333
AF879.jpg,2.7
AF1207.jpg,4.05
AF473.jpg,2.65
AF792.jpg,2.9
AF602.jpg,2.65
AF557.jpg,1.95
AF1053.jpg,2.666667
AF1958.jpg,4.05
AF36.jpg,2.483333
AF209.jpg,2.733333
AF1443.jpg,3.2
AF1658.jpg,3.133333
AF550.jpg,2.533333
AF958.jpg,3.05
AF901.jpg,2.416667
AF1594.jpg,3.816667
AF891.jpg,2.283333
AF1025.jpg,1.866667
AF1448.jpg,3.9
AF1727.jpg,2.816667
AF1552.jpg,3.5
AF1139.jpg,2.883333
AF877.jpg,3.95
AF711.jpg,2.666667
AF1643.jpg,3.616667
AF1646.jpg,4.383333
AF656.jpg,2.6
AF1019.jpg,2.083333
AF562.jpg,2.866667
AF422.jpg,2.366667
AF1233.jpg,2.766667
AF1150.jpg,2.9
AF1987.jpg,1.8
AF1720.jpg,3.566667
AF1245.jpg,2.833333
AF566.jpg,2.35
AF1467.jpg,3.716667
AF89.jpg,1.65
AF762.jpg,4.033333
AF510.jpg,3.733333
AF283.jpg,3.066667
AF1146.jpg,3.1
AF153.jpg,2.133333
AF1200.jpg,3.7
AF1442.jpg,3.683333
AF684.jpg,2.85
AF552.jpg,2.866667
AF10.jpg,3.433333
AF421.jpg,2.55
AF1746.jpg,3.566667
AF1494.jpg,3.7
AF1290.jpg,2.983333
AF622.jpg,2.2
AF844.jpg,2.766667
AF806.jpg,2.2
AF839.jpg,3.266667
AF262.jpg,2.4
AF116.jpg,1.983333
AF563.jpg,3.083333
AF545.jpg,3.883333
AF1783.jpg,3.616667
AF548.jpg,3.616667
AF1398.jpg,1.366667
AF1481.jpg,3.933333
AF1777.jpg,3.683333
AF470.jpg,3.616667
AF273.jpg,2.533333
AF1260.jpg,3.716667
AF1018.jpg,3.316667
AF1061.jpg,2.766667
AF1397.jpg,3.583333
AF596.jpg,2.833333
AF56.jpg,3.316667
AF1186.jpg,2.2
AF361.jpg,2.933333
AF1712.jpg,3.5
AF846.jpg,1.733333
AF633.jpg,3.6
AF1417.jpg,3.75
AF1066.jpg,1.683333
AF1789.jpg,3.65
AF999.jpg,3.5
AF1062.jpg,4.183333
AF1742.jpg,3.6
AF191.jpg,2.666667
AF1680.jpg,3.683333
AF2000.jpg,3.55
AF1991.jpg,2.016667
AF1027.jpg,3.983333
AF628.jpg,2.633333
AF1380.jpg,2.366667
AF1923.jpg,3
AF1291.jpg,4.4
AF1986.jpg,1.016667
AF735.jpg,2.5
AF1144.jpg,2.716667
AF81.jpg,2.116667
AF250.jpg,2.716667
AF335.jpg,2.383333
AF8.jpg,2.75
AF631.jpg,3.4
AF1299.jpg,3.716667
AF1377.jpg,3.666667
AF1113.jpg,3.35
AF59.jpg,2.083333
AF666.jpg,2.933333
AF1023.jpg,3.4
AF892.jpg,3.8
AF337.jpg,2.133333
AF966.jpg,3.033333
AF32.jpg,3.15
AF438.jpg,2.7
AF1347.jpg,3.383333
AF1790.jpg,2.033333
AF290.jpg,2.466667
AF1021.jpg,2.933333
AF900.jpg,2.9
AF299.jpg,2.25
AF519.jpg,2.783333
AF1879.jpg,3.8
AF1550.jpg,3.383333
AF216.jpg,2.666667
AF144.jpg,2.016667
AF909.jpg,3.5
AF321.jpg,2.416667
AF1741.jpg,3.883333
AF890.jpg,3.3
AF161.jpg,1.95
AF1209.jpg,3.266667
AF1877.jpg,4.05
AF159.jpg,2.783333
AF984.jpg,3.716667
AF1057.jpg,3.15
AF1572.jpg,4.3
AF1773.jpg,2.566667
AF955.jpg,4
AF253.jpg,2.7
AF1590.jpg,1.066667
AF185.jpg,2.15
AF945.jpg,3.2
AF721.jpg,2.6
AF1468.jpg,4.383333
AF1632.jpg,3.433333
AF344.jpg,2.533333
AF1247.jpg,3.85
AF1867.jpg,4.016667
AF678.jpg,3.833333
AF895.jpg,3.516667
AF1865.jpg,3.216667
AF832.jpg,2.966667
AF1392.jpg,4.033333
AF1278.jpg,3.566667
AF1044.jpg,2.983333
AF1753.jpg,3.266667
AF494.jpg,2.3
AF214.jpg,2.683333
AF1507.jpg,2.766667
AF130.jpg,2.516667
AF1049.jpg,2.95
AF1860.jpg,3.216667
AF467.jpg,3.266667
AF1352.jpg,3.466667
AF1242.jpg,4.15
AF1256.jpg,2.35
AF354.jpg,2.816667
AF701.jpg,3.066667
AF74.jpg,2.183333
AF1781.jpg,3.55
AF611.jpg,2.766667
AF1361.jpg,3.983333
AF1037.jpg,2
AF996.jpg,3.366667
AF12.jpg,2.083333
AF700.jpg,1.85
AF245.jpg,2.6
AF1486.jpg,4.033333
AF1004.jpg,3.3
AF1992.jpg,3.833333
AF53.jpg,2.166667
AF1684.jpg,4.433333
AF45.jpg,2.666667
AF1293.jpg,4.033333
AF1543.jpg,3.9
AF1124.jpg,3.55
AF1524.jpg,3.9
AF1082.jpg,2.633333
AF1238.jpg,3.2
AF814.jpg,2.916667
AF1152.jpg,3.3
AF705.jpg,2.433333
AF1070.jpg,2.5
AF1973.jpg,4.75
AF1566.jpg,3.75
AF561.jpg,4.066667
AF1932.jpg,2.783333
AF1017.jpg,3.5
AF1091.jpg,2.916667
AF1845.jpg,1.966667
AF923.jpg,2.766667
AF18.jpg,2.566667
AF1563.jpg,4.133333
AF1358.jpg,2.416667
AF1016.jpg,3.816667
AF506.jpg,2.983333
AF534.jpg,2.433333
AF327.jpg,3.016667
AF910.jpg,3.216667
AF1592.jpg,4.466667
AF1593.jpg,4.15
AF1340.jpg,3.9
AF1927.jpg,4.2
AF657.jpg,2.416667
AF1430.jpg,3.883333
AF687.jpg,2.733333
AF363.jpg,2.033333
AF1143.jpg,1.983333
AF683.jpg,2.866667
AF1316.jpg,4.05
AF67.jpg,3.083333
AF606.jpg,2.983333
AF1980.jpg,3.533333
AF1820.jpg,1.416667
AF1151.jpg,2.166667
AF759.jpg,2.25
AF65.jpg,2.916667
AF797.jpg,2.766667
AF1589.jpg,3.716667
AF1533.jpg,4.116667
AF1505.jpg,3.033333
AF1888.jpg,3.416667
AF1726.jpg,4.316667
AF232.jpg,1.983333
AF947.jpg,3.35
AF1841.jpg,2.983333
AF875.jpg,2.533333
AF1604.jpg,3.7
AF1964.jpg,4.216667
AF1312.jpg,4
AF167.jpg,2.616667
AF1198.jpg,3.766667
AF1667.jpg,3.8
AF1492.jpg,3.516667
AF1068.jpg,4.116667
AF1982.jpg,3.266667
AF372.jpg,2.633333
AF286.jpg,2.816667
AF1569.jpg,3.966667
AF703.jpg,2.483333
AF659.jpg,2.55
AF1729.jpg,3.133333
AF960.jpg,2.416667
AF1192.jpg,2.983333
AF1075.jpg,3.9
AF780.jpg,3.066667
AF1128.jpg,2.533333
AF1086.jpg,3.65
AF439.jpg,2.783333
AF1660.jpg,3.7
AF1525.jpg,3.75
AF1766.jpg,4.066667
AF1605.jpg,3.466667
AF1653.jpg,2.616667
AF295.jpg,2.133333
AF1212.jpg,3.883333
AF207.jpg,2.883333
AF944.jpg,4
AF527.jpg,3.133333
AF1052.jpg,2.783333
AF720.jpg,3.95
AF576.jpg,2.55
AF1493.jpg,3.216667
AF1639.jpg,3.366667
AF19.jpg,3.033333
AF1393.jpg,3.566667
AF1147.jpg,3.55
AF658.jpg,2.8
AF1826.jpg,4.066667
AF114.jpg,2.516667
AF1414.jpg,3.733333
AF1193.jpg,2.3
AF1214.jpg,3.116667
AF1695.jpg,4.316667
AF1591.jpg,3.7
AF1509.jpg,1.7
AF903.jpg,3.066667
AF1993.jpg,3.9
AF443.jpg,2
AF1583.jpg,3.8
AF206.jpg,2.683333
AF1568.jpg,3.833333
AF142.jpg,2.166667
AF1615.jpg,3.366667
AF243.jpg,2.483333
AF554.jpg,3.416667
AF1112.jpg,4.233333
AF364.jpg,2.8
AF1893.jpg,3.083333
AF1813.jpg,3.883333
AF1083.jpg,4.4
AF771.jpg,2.583333
AF1910.jpg,3.65
AF1898.jpg,3.533333
AF1699.jpg,3.4
AF1691.jpg,3.3
AF204.jpg,2.666667
AF1825.jpg,4.016667
AF1274.jpg,3.116667
AF225.jpg,3.716667
AF1600.jpg,3.016667
AF1199.jpg,4.116667
AF39.jpg,1.85
AF1894.jpg,4.416667
AF1686.jpg,3.616667
AF1501.jpg,3.933333
AF1009.jpg,3.866667
AF1266.jpg,3.816667
AF34.jpg,2.233333
AF1226.jpg,2.3
AF776.jpg,3.25
AF533.jpg,2.8
AF1669.jpg,4
AF320.jpg,2.333333
AF1469.jpg,4.033333
AF1526.jpg,4.2
AF1631.jpg,1.116667
AF1378.jpg,2.7
AF380.jpg,2.9
AF1579.jpg,4.1
AF1001.jpg,3.733333
AF420.jpg,3.416667
AF551.jpg,3.733333
AF1231.jpg,3.983333
AF863.jpg,2.783333
AF367.jpg,2.6
AF123.jpg,2.033333
AF1792.jpg,3.883333
AF956.jpg,3.35
AF695.jpg,4.516667
AF578.jpg,2.133333
AF73.jpg,3.033333
AF284.jpg,3.116667
AF674.jpg,2.85
AF1679.jpg,2.983333
AF1701.jpg,3.333333
AF512.jpg,2.466667
AF1896.jpg,3.15
AF547.jpg,2.666667
AF936.jpg,2.5
AF1045.jpg,3.816667
AF183.jpg,2.666667
AF412.jpg,3.066667
AF1510.jpg,3.666667
AF1224.jpg,3.95
AF93.jpg,2.533333
AF1754.jpg,3.9
AF1439.jpg,3.85
AF431.jpg,2.933333
AF1167.jpg,4.1
AF95.jpg,2.533333
AF247.jpg,2.866667
AF1917.jpg,2.933333
AF1073.jpg,2.666667
AF331.jpg,2.083333
AF590.jpg,2.766667
AF1334.jpg,3.766667
AF1353.jpg,2.916667
AF541.jpg,2.65
AF322.jpg,1.816667
AF1985.jpg,4.183333
AF1254.jpg,3.666667
AF912.jpg,3.783333
AF1955.jpg,3.883333
AF1130.jpg,2.833333
AF330.jpg,3.25
AF905.jpg,4.416667
AF862.jpg,4.266667
AF1412.jpg,3.233333
AF1187.jpg,3.8
AF1616.jpg,2.783333
AF851.jpg,2.25
AF1868.jpg,3.5
AF316.jpg,2.433333
AF1182.jpg,2.916667
AF598.jpg,2.35
AF1749.jpg,3.166667
AF223.jpg,2.35
AF972.jpg,4.366667
AF1900.jpg,3.033333
AF474.jpg,2.183333
AF995.jpg,3.016667
AF224.jpg,2.683333
AF208.jpg,2.733333
AF1074.jpg,3.116667
AF524.jpg,2.7
AF429.jpg,2.466667
AF1258.jpg,3.316667
AF475.jpg,1.85
AF1396.jpg,4.05
AF31.jpg,3.183333
AF603.jpg,4.316667
AF537.jpg,2.483333
AF594.jpg,2.466667
AF775.jpg,2.483333
AF1470.jpg,3.216667
AF1614.jpg,2.966667
AF379.jpg,2.5
AF351.jpg,2.533333
AF1327.jpg,3.083333
AF5.jpg,2
AF517.jpg,2.283333
AF1382.jpg,4.05
AF618.jpg,3
AF865.jpg,2.4
AF1515.jpg,3.8
AF1755.jpg,4.1
AF604.jpg,2.8
AF230.jpg,2.683333
AF25.jpg,1.766667
AF1744.jpg,3.016667
AF1979.jpg,2.566667
AF1181.jpg,2.5
AF302.jpg,2.8
AF408.jpg,3.1
AF946.jpg,3.516667
AF651.jpg,2.65
AF333.jpg,2.6
AF1554.jpg,4.233333
AF169.jpg,2.333333
AF785.jpg,2.666667
AF20.jpg,2.733333
AF1444.jpg,4.116667
AF593.jpg,3.783333
AF662.jpg,2.933333
AF809.jpg,2.833333
AF120.jpg,2.366667
AF770.jpg,3.566667
AF311.jpg,2.533333
AF277.jpg,2.616667
AF691.jpg,2.483333
AF202.jpg,2.65
AF1561.jpg,3.95
AF526.jpg,3.116667
AF1324.jpg,4.05
AF399.jpg,2.133333
AF1172.jpg,3.916667
AF143.jpg,1.783333
AF365.jpg,1.933333
AF418.jpg,2.733333
AF478.jpg,2.933333
AF1287.jpg,3.3
AF352.jpg,2.166667
AF1465.jpg,4.033333
AF1666.jpg,3.466667
AF1402.jpg,3.833333
AF794.jpg,3.233333
AF468.jpg,2.683333
AF852.jpg,2.8
AF652.jpg,2.633333
AF358.jpg,3.066667
AF1926.jpg,3.6
AF625.jpg,3.1
AF1534.jpg,4.2
AF528.jpg,2.916667
AF1262.jpg,3.8
AF1704.jpg,2.166667
AF272.jpg,3.366667
AF589.jpg,2.583333
AF693.jpg,2.783333
AF464.jpg,3.316667
AF1229.jpg,2.883333
AF620.jpg,2.5
AF1399.jpg,3.183333
AF152.jpg,2.683333
AF712.jpg,2.616667
AF133.jpg,2.833333
AF1668.jpg,4.066667
AF1721.jpg,2.933333
AF1832.jpg,4.083333
AF1528.jpg,3.383333
AF872.jpg,4.316667
AF699.jpg,3.266667
AF864.jpg,2.666667
AF765.jpg,2.633333
AF630.jpg,3.783333
AF1606.jpg,3.166667
AF902.jpg,3.483333
AF1651.jpg,1.8
AF525.jpg,2.283333
AF1269.jpg,3.483333
AF1573.jpg,3.583333
AF1480.jpg,2.733333
AF1750.jpg,1.783333
AF332.jpg,2.433333
AF1951.jpg,2.9
AF979.jpg,2.383333
AF878.jpg,2.75
AF1574.jpg,3.766667
AF1189.jpg,2.733333
AF1807.jpg,2.716667
AF884.jpg,2.45
AF808.jpg,2.1
AF1876.jpg,2.85
AF88.jpg,2.4
AF650.jpg,2.45
AF146.jpg,2.916667
AF236.jpg,3.9
AF1884.jpg,2.733333
AF518.jpg,2.15
AF798.jpg,4.166667
AF1587.jpg,3.533333
AF1784.jpg,3.05
AF360.jpg,2.316667
AF1475.jpg,1.683333
AF309.jpg,3.183333
AF1776.jpg,3.233333
AF1250.jpg,2.433333
AF275.jpg,2.6
AF989.jpg,2.483333
AF952.jpg,3.266667
AF1363.jpg,2.933333
AF835.jpg,2.783333
AF488.jpg,3.3
AF1560.jpg,3.983333
AF329.jpg,3.133333
AF1094.jpg,4.066667
AF744.jpg,2.383333
AF1953.jpg,2.316667
AF1674.jpg,4.066667
AF374.jpg,2.283333
AF1939.jpg,3.433333
AF1108.jpg,1.866667
AF126.jpg,2.75
AF394.jpg,2.633333
AF384.jpg,2.033333
AF1925.jpg,3.35
AF1059.jpg,3.033333
AF416.jpg,2.533333
AF476.jpg,3.966667
AF1079.jpg,2.966667
AF205.jpg,3.5
AF1008.jpg,2.783333
AF77.jpg,2.666667
AF1171.jpg,4.283333
AF1331.jpg,3.9
AF897.jpg,4.383333
AF629.jpg,2.866667
AF1348.jpg,3.916667
AF255.jpg,1.783333
AF376.jpg,2.666667
AF1191.jpg,4.233333
AF303.jpg,2.9
AF869.jpg,3.916667
AF595.jpg,2.283333
AF894.jpg,3.166667
AF490.jpg,2.3
AF125.jpg,2.85
AF1234.jpg,3.216667
AF1758.jpg,2.883333
AF1906.jpg,3.133333
AF993.jpg,2.65
AF1603.jpg,3.95
AF612.jpg,2.3
AF217.jpg,2.283333
AF986.jpg,2.183333
AF291.jpg,2.266667
AF87.jpg,2.333333
AF821.jpg,1.9
AF312.jpg,2.233333
AF486.jpg,2.416667
AF1483.jpg,2.516667
AF1036.jpg,2.75
AF1155.jpg,2.766667
AF1161.jpg,2.066667
AF1227.jpg,3.433333
AF450.jpg,3.1
AF477.jpg,3.25
AF1221.jpg,4.2
AF586.jpg,4.116667
AF288.jpg,2.5
AF1434.jpg,3.616667
AF927.jpg,3.166667
AF521.jpg,2.883333
AF935.jpg,2.9
AF1945.jpg,3.066667
AF1462.jpg,3.933333
AF239.jpg,2.866667
AF411.jpg,2.416667
AF1904.jpg,3.866667
AF1373.jpg,2.783333
AF1972.jpg,4.083333
AF1375.jpg,3.383333
AF184.jpg,3.2
AF1811.jpg,3.3
AF138.jpg,2.416667
AF111.jpg,2.75
AF615.jpg,2.666667
AF1662.jpg,3.233333
AF1201.jpg,3.283333
AF503.jpg,4.35
AF1326.jpg,3.566667
AF336.jpg,2.65
AF1314.jpg,2.75
AF1298.jpg,3.8
AF1833.jpg,3.55
AF836.jpg,4
AF14.jpg,1.716667
AF1351.jpg,2.45
AF179.jpg,2.033333
AF638.jpg,2.4
AF710.jpg,1.933333
AF246.jpg,3.2
AF1687.jpg,3.733333
AF754.jpg,2.35
AF1458.jpg,3.833333
AF1723.jpg,4.066667
AF690.jpg,3.55
AF1409.jpg,3.5
AF520.jpg,1.666667
AF1802.jpg,3.85
AF1756.jpg,4
AF1873.jpg,1.633333
AF587.jpg,1.766667
AF870.jpg,2.6
AF1852.jpg,3.833333
AF1307.jpg,2.833333
AF1296.jpg,2.933333
AF608.jpg,2.316667
AF697.jpg,3.416667
AF1065.jpg,3.85
AF1418.jpg,2.966667
AF1808.jpg,3.8
AF724.jpg,4.283333
AF79.jpg,2.783333
AF27.jpg,2.666667
AF1058.jpg,3.783333
AF1682.jpg,3.883333
AF1107.jpg,4.216667
AF440.jpg,2.583333
AF1284.jpg,3.4
AF1912.jpg,4.033333
AF1724.jpg,3.716667
AF1095.jpg,2.666667
AF1914.jpg,3.966667
AF1376.jpg,3.516667
AF592.jpg,4.533333
AF1908.jpg,4.033333
AF1178.jpg,3.983333
AF388.jpg,1.6
AF417.jpg,2.933333
AF1537.jpg,3.633333
AF929.jpg,3.8
AF341.jpg,2.483333
AF860.jpg,3.8
AF1425.jpg,3.483333
AF1931.jpg,1.866667
AF553.jpg,2.95
AF729.jpg,2.666667
AF1479.jpg,3.9
AF1354.jpg,3.283333
AF1360.jpg,3.883333
AF264.jpg,2.583333
AF424.jpg,2.6
AF1048.jpg,3.15
AF396.jpg,2
AF532.jpg,2.15
AF1190.jpg,2.65
AF1585.jpg,3.75
AF613.jpg,2.083333
AF1731.jpg,3.45
AF543.jpg,2.5
AF1663.jpg,3.55
AF779.jpg,3.833333
AF398.jpg,4.066667
AF441.jpg,3
AF266.jpg,2.4
AF1235.jpg,2.533333
AF75.jpg,2.3
AF1772.jpg,3.5
AF753.jpg,4.016667
AF1081.jpg,2.9
AF1451.jpg,4.066667
AF1138.jpg,2.333333
AF1728.jpg,3.7
AF627.jpg,2.533333
AF899.jpg,2.616667
AF304.jpg,1.933333
AF1805.jpg,3.516667
AF41.jpg,4.25
AF1690.jpg,3.683333
AF345.jpg,1.5
AF1779.jpg,3.683333
AF1949.jpg,4.016667
AF1022.jpg,3.766667
AF160.jpg,1.983333
AF969.jpg,3.783333
AF881.jpg,4.016667
AF1703.jpg,4.016667
AF1933.jpg,3.116667
AF813.jpg,3.133333
AF896.jpg,3.033333
AF338.jpg,3.1
AF788.jpg,1.383333
AF937.jpg,2.85
AF626.jpg,2.6
AF680.jpg,2.116667
AF1864.jpg,3.933333
AF51.jpg,2.35
AF188.jpg,2.883333
AF639.jpg,4.183333
AF145.jpg,2.9
AF83.jpg,2.683333
AF1088.jpg,3.866667
AF35.jpg,2.766667
AF1055.jpg,3.45
AF9.jpg,2.15
AF758.jpg,3.733333
AF1835.jpg,3.033333
AF1304.jpg,2.333333
AF500.jpg,2.35
AF1169.jpg,3.6
AF306.jpg,2.933333
AF564.jpg,2.983333
AF1388.jpg,4.166667
AF129.jpg,3.1
AF1368.jpg,3.083333
AF227.jpg,2.566667
AF702.jpg,3.316667
AF1788.jpg,4.083333
AF1300.jpg,2.616667
AF1337.jpg,2.466667
AF924.jpg,3.116667
AF1562.jpg,3.4
AF1370.jpg,3.666667
AF1555.jpg,3.166667
AF1635.jpg,3.783333
AF1935.jpg,1.4
AF976.jpg,4.316667
AF85.jpg,2.783333
AF378.jpg,2.933333
AF837.jpg,2.316667
AF135.jpg,2.883333
AF1886.jpg,2.8
AF86.jpg,2.333333
AF172.jpg,2.383333
AF30.jpg,3.1
AF265.jpg,1.85
AF381.jpg,2.866667
AF1056.jpg,4.216667
AF569.jpg,3.716667
AF1652.jpg,4.066667
AF838.jpg,4.216667
AF84.jpg,2.833333
AF1506.jpg,3.55
AF109.jpg,2.333333
AF226.jpg,2.133333
AF1240.jpg,2.716667
AF1449.jpg,3.85
AF1474.jpg,4.033333
AF148.jpg,1.916667
AF1858.jpg,3.383333
AF1116.jpg,4.016667
AF1319.jpg,4.15
AF1208.jpg,4.316667
AF919.jpg,2.65
AF346.jpg,2.4
AF1977.jpg,4.45
AF1621.jpg,3.55
AF1135.jpg,3.4
AF1584.jpg,3.833333
AF1369.jpg,2.5
AF1966.jpg,3.8
AF1090.jpg,3.966667
AF297.jpg,4.3
AF1535.jpg,3.233333
AF1437.jpg,4.316667
AF706.jpg,1.916667
AF1035.jpg,3.516667
AF175.jpg,3
AF1519.jpg,3.933333
AF789.jpg,1.533333
AF856.jpg,3.233333
AF1850.jpg,3.8
AF1940.jpg,2.65
AF803.jpg,2.8
AF938.jpg,3.616667
AF26.jpg,2.25
AF549.jpg,2.183333
AF1499.jpg,3.466667
AF1362.jpg,4.016667
AF50.jpg,2.583333
AF1892.jpg,3.7
AF573.jpg,2.683333
AF137.jpg,2.716667
AF180.jpg,2.8
AF1775.jpg,3.933333
AF444.jpg,3.166667
AF778.jpg,2.8
AF432.jpg,3.033333
AF1522.jpg,2
AF1768.jpg,1.666667
AF445.jpg,2.166667
AF1804.jpg,3.65
AF410.jpg,2.266667
AF889.jpg,2.583333
AF861.jpg,3.15
AF66.jpg,2
AF1407.jpg,3.25
AF1818.jpg,3.25
AF1295.jpg,4.083333
AF1511.jpg,3.883333
AF1014.jpg,4.316667
AF1359.jpg,3.916667
AF112.jpg,2.65
AF1844.jpg,4.55
AF756.jpg,1.316667
AF1952.jpg,3.033333
AF1717.jpg,3.883333
AF1365.jpg,4.483333
AF1707.jpg,3.1
AF1156.jpg,4.183333
AF248.jpg,1.833333
AF1104.jpg,4.133333
AF793.jpg,2.85
AF975.jpg,2.466667
AF48.jpg,2.3
AF1915.jpg,3.466667
AF1681.jpg,2.716667
AF1219.jpg,3.2
AF579.jpg,2.516667
AF166.jpg,2.7
AF1795.jpg,3.3
AF132.jpg,2.233333
AF760.jpg,2.666667
AF546.jpg,1.883333
AF805.jpg,2.45
AF271.jpg,3.233333
